PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked_Q,Embarked_S
435,0,0.0,"Silvey, Mr. William Baird",male,0.6230208595124404,1,0,13507,0.1091095334796455,E44,False,True
436,1,0.0,"Carter, Miss. Lucile Polk",female,0.17064589092736868,1,2,113760,0.23422440102965048,B96 B98,False,True
437,0,1.0,"Ford, Miss. Doolina Margaret ""Daisy""",female,0.2586076903744659,2,2,W./C. 6608,0.06709553154495196,B96 B98,False,True
438,1,0.5,"Richards, Mrs. Sidney (Emily Hocking)",female,0.2963056044232219,2,3,29106,0.03659756266088288,B96 B98,False,True
439,0,0.0,"Fortune, Mr. Mark",male,0.7989444584066349,1,4,19950,0.5133418122566507,C23 C25 C27,False,True
440,0,0.5,"Kvillner, Mr. Johan Henrik Johannesson",male,0.38426740387031916,0,0,C.A. 18723,0.020494635090094415,B96 B98,False,True
441,1,0.5,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,0.5601910027645137,1,1,F.C.C. 13529,0.05123658772523604,B96 B98,False,True
442,0,1.0,"Hampe, Mr. Leon",male,0.24604171902488062,0,0,345769,0.018542765081513996,B96 B98,False,True
443,0,1.0,"Petterson, Mr. Johan Emil",male,0.3088715757728072,1,0,347076,0.015175789316712771,B96 B98,False,True
444,1,0.5,"Reynaldo, Ms. Encarnacion",female,0.34656948982156316,0,0,230434,0.025374310111545468,B96 B98,False,True
445,1,1.0,"Johannesen-Bratthammer, Mr. Bernt",male,0.3744,0,0,65306,0.015834545444608664,B96 B98,False,True
446,1,0.0,"Dodge, Master. Washington",male,0.04498617743151546,0,2,33638,0.15977676072337862,A34,False,True
447,1,0.5,"Mellinger, Miss. Madeleine Violet",female,0.15807991957778336,0,1,250644,0.038061465167318204,B96 B98,False,True
448,1,0.0,"Seward, Mr. Frederic Kimber",male,0.4219653179190751,0,0,113794,0.051822148727810165,B96 B98,False,True
449,1,1.0,"Baclini, Miss. Marie Catherine",female,0.05755214878110078,2,1,2666,0.03758969818624431,B96 B98,False,False
450,1,0.0,"Peuchen, Major. Arthur Godfrey",male,0.648152802211611,0,0,113786,0.05953203526170282,C104,False,True
451,0,0.5,"West, Mr. Edwy Arthur",male,0.4470972606182458,1,2,C.A. 34651,0.05416439273810667,B96 B98,False,True
452,0,1.0,"Hagland, Mr. Ingvald Olai Olsen",male,0.3744,1,0,65303,0.03897240290032268,B96 B98,False,True
453,0,0.0,"Foreman, Mr. Benjamin Laventall",male,0.37170143252073384,0,0,113051,0.05416439273810667,C111,False,False
454,1,0.0,"Goldenberg, Mr. Samuel L",male,0.610454888162855,1,0,17453,0.17391981561855152,C92,False,False
455,0,1.0,"Peduzzi, Mr. Joseph",male,0.3744,0,0,A/5 2817,0.015712553569072387,B96 B98,False,True
456,1,1.0,"Jalsevac, Mr. Ivan",male,0.35913546117114853,0,0,349240,0.015411575213749286,B96 B98,False,False
457,0,0.0,"Millet, Mr. Francis Davis",male,0.8115104297562202,0,0,13509,0.051822148727810165,E38,False,True
458,1,0.0,"Kenyon, Mrs. Frederick R (Marion)",female,0.3744,1,0,17464,0.10122885832000206,D21,False,True
459,1,0.5,"Toomey, Miss. Ellen",female,0.6230208595124404,0,0,F.C.C. 13531,0.020494635090094415,B96 B98,False,True
460,0,1.0,"O'Connor, Mr. Maurice",male,0.3744,0,0,371060,0.015126992566498259,B96 B98,True,False
461,1,0.0,"Anderson, Mr. Harry",male,0.5978889168132697,0,0,19952,0.051822148727810165,E12,False,True
462,0,1.0,"Morley, Mr. William",male,0.4219653179190751,0,0,364506,0.015712553569072387,B96 B98,False,True
463,0,0.0,"Gee, Mr. Arthur H",male,0.5853229454636844,0,0,111320,0.07514699533034619,E63,False,True
464,0,0.5,"Milling, Mr. Jacob Christian",male,0.5978889168132697,0,0,234360,0.025374310111545468,B96 B98,False,True
465,0,1.0,"Maisner, Mr. Simon",male,0.3744,0,0,A/S 2816,0.015712553569072387,B96 B98,False,True
466,0,1.0,"Goncalves, Mr. Manuel Estanslas",male,0.4722292033174164,0,0,SOTON/O.Q. 3101306,0.013760683560491965,B96 B98,False,True
467,0,0.5,"Campbell, Mr. William",male,0.3744,0,0,239853,0.0,B96 B98,False,True
468,0,0.0,"Smart, Mr. John Montgomery",male,0.6984166876099522,0,0,113792,0.051822148727810165,B96 B98,False,True
469,0,1.0,"Scanlan, Mr. James",male,0.3744,0,0,36209,0.015078195816283748,B96 B98,True,False
470,1,1.0,"Baclini, Miss. Helene Barbara",female,0.0041467705453631576,2,1,2666,0.03758969818624431,B96 B98,False,False
471,0,1.0,"Keefe, Mr. Arthur",male,0.3744,0,0,323592,0.014151057562208049,B96 B98,False,True
472,0,1.0,"Cacic, Mr. Luka",male,0.4722292033174164,0,0,315089,0.016908073949327893,B96 B98,False,True
473,1,0.5,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,0.4093993465694898,1,2,C.A. 34651,0.05416439273810667,B96 B98,False,True
474,1,0.5,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,0.2837396330736366,0,0,SC/AH Basle 541,0.026919605597338588,D,False,False
475,0,1.0,"Strandberg, Miss. Ida Sofia",female,0.2711736617240512,0,0,7553,0.019201521209409888,B96 B98,False,True
476,0,0.0,"Clifford, Mr. George Quincy",male,0.3744,0,0,110465,0.10149724044618187,A14,False,True
477,0,0.5,"Renouf, Mr. Peter Henry",male,0.4219653179190751,1,0,31027,0.04098927018018883,B96 B98,False,True
478,0,1.0,"Braund, Mr. Lewis Richard",male,0.35913546117114853,1,0,3460,0.013752485706455927,B96 B98,False,True
479,0,1.0,"Karlsson, Mr. Nils August",male,0.2711736617240512,0,0,350060,0.014679623960531627,B96 B98,False,True
480,1,1.0,"Hirvonen, Miss. Hildur E",female,0.01985423473234481,0,1,3101298,0.023983602730431916,B96 B98,False,True
481,0,1.0,"Goodwin, Master. Harold Victor",male,0.10781603417944208,5,2,CA 2144,0.09154270340242172,B96 B98,False,True
482,0,0.5,"Frost, Mr. Anthony Wood ""Archie""",male,0.3744,0,0,239854,0.0,B96 B98,False,True
483,0,1.0,"Rouse, Mr. Richard Henry",male,0.6230208595124404,0,0,A/5 3594,0.015712553569072387,B96 B98,False,True
484,1,1.0,"Turkula, Mrs. (Hedwig)",female,0.7863784870570495,0,0,4134,0.018713553707264782,B96 B98,False,True
485,1,0.0,"Bishop, Mr. Dickinson H",male,0.3088715757728072,1,0,11967,0.17777475888549785,B49,False,False
486,0,1.0,"Lefebre, Miss. Jeannie",female,0.3744,3,1,4133,0.049707687947515,B96 B98,False,True
487,1,0.0,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,0.4345312892686604,1,0,19943,0.17566830077223786,C93,False,True
488,0,0.0,"Kent, Mr. Edward Austin",male,0.723548630309123,0,0,11771,0.057970539254838485,B37,False,False
489,0,1.0,"Somerton, Mr. Francis William",male,0.37170143252073384,0,0,A.5. 18509,0.015712553569072387,B96 B98,False,True
490,1,1.0,"Coutts, Master. Eden Leslie ""Neville""",male,0.10781603417944208,1,1,C.A. 37671,0.031034733136428686,B96 B98,False,True
491,0,1.0,"Hagland, Mr. Konrad Mathias Reiersen",male,0.3744,1,0,65304,0.03897240290032268,B96 B98,False,True
492,0,1.0,"Windelov, Mr. Einar",male,0.2586076903744659,0,0,SOTON/OQ 3101317,0.014151057562208049,B96 B98,False,True
493,0,0.0,"Molson, Mr. Harry Markland",male,0.685850716260367,0,0,113787,0.05953203526170282,C30,False,True
494,0,0.0,"Artagaveytia, Mr. Ramon",male,0.8869062578537321,0,0,PC 17609,0.09662576327876685,B96 B98,False,False
495,0,1.0,"Stanley, Mr. Edward Roland",male,0.2586076903744659,0,0,A/4 45380,0.015712553569072387,B96 B98,False,True
496,0,1.0,"Yousseff, Mr. Gerious",male,0.3744,0,0,2627,0.028220722145058292,B96 B98,False,False
497,1,0.0,"Eustis, Miss. Elizabeth Mussey",female,0.6732847449107816,1,0,36947,0.1527664244005612,D20,False,False
498,0,1.0,"Shellard, Mr. Frederick William",male,0.3744,0,0,C.A. 6212,0.029473237129564348,B96 B98,False,True
499,0,0.0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,0.3088715757728072,1,2,113781,0.29580589980036276,C22 C26,False,True
500,0,1.0,"Svensson, Mr. Olof",male,0.2963056044232219,0,0,350035,0.015216388212891242,B96 B98,False,True
501,0,1.0,"Calic, Mr. Petar",male,0.20834380497612465,0,0,315086,0.016908073949327893,B96 B98,False,True
502,0,1.0,"Canavan, Miss. Mary",female,0.2586076903744659,0,0,364846,0.015126992566498259,B96 B98,True,False
503,0,1.0,"O'Sullivan, Miss. Bridget Mary",female,0.3744,0,0,330909,0.014891206669461744,B96 B98,True,False
504,0,1.0,"Laitinen, Miss. Kristina Sofia",female,0.4596632319678311,0,0,4135,0.018713553707264782,B96 B98,False,True
505,1,0.0,"Maioni, Miss. Roberta",female,0.19577783362653933,0,0,110152,0.16883675574220638,B79,False,True
506,0,0.0,"Penasco y Castellana, Mr. Victor de Satode",male,0.22090977632571,1,0,PC 17758,0.2125586439344078,C65,False,False
507,1,0.5,"Quick, Mrs. Frederick Charles (Jane Richards)",female,0.4093993465694898,0,2,26360,0.050748620223090936,B96 B98,False,True
508,1,0.0,"Bradley, Mr. George (""George Arthur Brayton"")",male,0.3744,0,0,111427,0.051822148727810165,B96 B98,False,True
509,0,1.0,"Olsen, Mr. Henry Margido",male,0.34656948982156316,0,0,C 4001,0.04396587194327397,B96 B98,False,True
510,1,1.0,"Lang, Mr. Fang",male,0.32143754712239253,0,0,1601,0.11027245763075773,B96 B98,False,True
511,1,1.0,"Daly, Mr. Eugene Patrick",male,0.35913546117114853,0,0,382651,0.015126992566498259,B96 B98,True,False
512,0,1.0,"Webber, Mr. James",male,0.3744,0,0,SOTON/OQ 3101316,0.015712553569072387,B96 B98,False,True
513,1,0.0,"McGough, Mr. James Robert",male,0.4470972606182458,0,0,PC 17473,0.05130978285055781,E25,False,True
514,1,0.0,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,0.6732847449107816,1,0,PC 17603,0.11594107850967697,B96 B98,False,False
515,0,1.0,"Coleff, Mr. Satio",male,0.2963056044232219,0,0,349209,0.014630827210317117,B96 B98,False,True
516,0,0.0,"Walker, Mr. William Anderson",male,0.5853229454636844,0,0,36967,0.06640417918791278,D46,False,True
517,1,0.5,"Lemore, Mrs. (Amelia Milley)",female,0.4219653179190751,0,0,C.A. 34260,0.020494635090094415,F33,False,True
518,0,1.0,"Ryan, Mr. Patrick",male,0.3744,0,0,371110,0.04713766070721715,B96 B98,True,False
519,1,0.5,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,0.4470972606182458,1,0,226875,0.050748620223090936,B96 B98,False,True
520,0,1.0,"Pavlovic, Mr. Stefo",male,0.39683337521990447,0,0,349242,0.015411575213749286,B96 B98,False,True
521,1,0.0,"Perreault, Miss. Anne",female,0.37170143252073384,0,0,12749,0.18249984580226933,B73,False,True
522,0,1.0,"Vovk, Mr. Janko",male,0.2711736617240512,0,0,349252,0.015411575213749286,B96 B98,False,True
523,0,1.0,"Lahoud, Mr. Sarkis",male,0.3744,0,0,2624,0.014102260811993537,B96 B98,False,False
524,1,0.0,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,0.5476250314149284,0,1,111361,0.11316786160148591,B18,False,False
525,0,1.0,"Kassem, Mr. Fared",male,0.3744,0,0,2700,0.014110458666029575,B96 B98,False,False
526,0,1.0,"Farrell, Mr. James",male,0.5036441316913798,0,0,367232,0.015126992566498259,B96 B98,True,False
527,1,0.5,"Ridsdale, Miss. Lucy",female,0.6230208595124404,0,0,W./C. 14258,0.020494635090094415,B96 B98,False,True
528,0,0.0,"Farthing, Mr. John",male,0.3744,0,0,PC 17483,0.4328841690069588,C95,False,True
529,0,1.0,"Salonen, Mr. Johan Werner",male,0.4847951746670017,0,0,3101296,0.015468569817999833,B96 B98,False,True
530,0,0.5,"Hocking, Mr. Richard George",male,0.2837396330736366,2,1,29104,0.022446505098674838,B96 B98,False,True
531,1,0.5,"Quick, Miss. Phyllis May",female,0.01985423473234481,1,1,26360,0.050748620223090936,B96 B98,False,True
532,0,1.0,"Toufik, Mr. Nakli",male,0.3744,0,0,2641,0.014110458666029575,B96 B98,False,False
533,0,1.0,"Elias, Mr. Joseph Jr",male,0.20834380497612465,1,1,2690,0.014110458666029575,B96 B98,False,False
534,1,1.0,"Peter, Mrs. Catherine (Catherine Rizk)",female,0.3744,0,2,2668,0.04364049521284362,B96 B98,False,False
535,0,1.0,"Cacic, Miss. Marija",female,0.37170143252073384,0,0,315084,0.016908073949327893,B96 B98,False,True
536,1,0.5,"Hart, Miss. Eva Miriam",female,0.08268409148027142,0,2,F.C.C. 13529,0.05123658772523604,B96 B98,False,True
537,0,0.0,"Butt, Major. Archibald Willingham",male,0.5601910027645137,0,0,113050,0.051822148727810165,B38,False,True
538,1,0.0,"LeRoy, Miss. Bertha",female,0.37170143252073384,0,0,PC 17761,0.20772776566317125,B96 B98,False,False
539,0,1.0,"Risien, Mr. Samuel Beard",male,0.3744,0,0,364498,0.028302115124416098,B96 B98,False,True
540,1,0.0,"Frolicher, Miss. Hedwig Margaritha",female,0.2711736617240512,0,2,13568,0.09661756542473082,B39,False,False
541,1,0.0,"Crosby, Miss. Harriet R",female,0.4470972606182458,0,2,WE/P 5735,0.13858277060920987,B22,False,True
542,0,1.0,"Andersson, Miss. Ingeborg Constanzia",female,0.10781603417944208,4,2,347082,0.06104473451835265,B96 B98,False,True
543,0,1.0,"Andersson, Miss. Sigrid Elisabeth",female,0.1329479768786127,4,2,347082,0.06104473451835265,B96 B98,False,True
544,1,0.5,"Beane, Mr. Edward",male,0.39683337521990447,1,0,2908,0.050748620223090936,B96 B98,False,True
545,0,0.0,"Douglas, Mr. Walter Donald",male,0.6230208595124404,1,0,PC 17761,0.20772776566317125,C86,False,False
546,0,0.0,"Nicholson, Mr. Arthur Ernest",male,0.7989444584066349,0,0,693,0.050748620223090936,B96 B98,False,True
547,1,0.5,"Beane, Mrs. Edward (Ethel Clarke)",female,0.2334757476752953,1,0,2908,0.050748620223090936,B96 B98,False,True
548,1,0.5,"Padro y Manent, Mr. Julian",male,0.3744,0,0,SC/PARIS 2146,0.02705779799394608,B96 B98,False,False
549,0,1.0,"Goldsmith, Mr. Frank John",male,0.4093993465694898,1,1,363291,0.04006213192611313,B96 B98,False,True
550,1,0.5,"Davies, Master. John Morgan Jr",male,0.09525006282985675,1,1,C.A. 33112,0.07173122281533045,B96 B98,False,True
551,1,0.0,"Thayer, Mr. John Borland Jr",male,0.20834380497612465,0,2,17421,0.21642978772242535,C70,False,False
552,0,0.5,"Sharp, Mr. Percival James R",male,0.33400351847197784,0,0,244358,0.050748620223090936,B96 B98,False,True
553,0,1.0,"O'Brien, Mr. Timothy",male,0.3744,0,0,330979,0.015281580671177828,B96 B98,True,False
554,1,1.0,"Leeni, Mr. Fahim (""Philip Zenni"")",male,0.2711736617240512,0,0,2620,0.014102260811993537,B96 B98,False,False
555,1,1.0,"Ohman, Miss. Velin",female,0.2711736617240512,0,0,347085,0.015175789316712771,B96 B98,False,True
556,0,0.0,"Wright, Mr. George",male,0.7738125157074642,0,0,113807,0.051822148727810165,B96 B98,False,True
557,1,0.0,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,0.5978889168132697,1,0,11755,0.07729405233978466,A16,False,False
558,0,0.0,"Robbins, Mr. Victor",male,0.3744,0,0,PC 17757,0.4440992237022602,B96 B98,False,False
559,1,0.0,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,0.4847951746670017,1,1,110413,0.1554664461834305,E67,False,True
560,1,1.0,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,0.4470972606182458,1,0,345572,0.033962538149299316,B96 B98,False,True
561,0,1.0,"Morrow, Mr. Thomas Rowan",male,0.3744,0,0,372622,0.015126992566498259,B96 B98,True,False
562,0,1.0,"Sivic, Mr. Husein",male,0.49736114601658704,0,0,349251,0.015411575213749286,B96 B98,False,True
563,0,0.5,"Norman, Mr. Robert Douglas",male,0.34656948982156316,0,0,218629,0.026350245115835676,B96 B98,False,True
564,0,1.0,"Simmons, Mr. John",male,0.3744,0,0,SOTON/OQ 392082,0.015712553569072387,B96 B98,False,True
565,0,1.0,"Meanwell, Miss. (Marion Ogden)",female,0.3744,0,0,SOTON/O.Q. 392087,0.015712553569072387,B96 B98,False,True
566,0,1.0,"Davies, Mr. Alfred J",male,0.2963056044232219,2,0,A/4 48871,0.04713766070721715,B96 B98,False,True
567,0,1.0,"Stoytcheff, Mr. Ilia",male,0.2334757476752953,0,0,349205,0.015411575213749286,B96 B98,False,True
568,0,1.0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,0.35913546117114853,0,4,349909,0.04113566043083236,B96 B98,False,True
569,0,1.0,"Doharr, Mr. Tannous",male,0.3744,0,0,2686,0.014110458666029575,B96 B98,False,False
570,1,1.0,"Jonsson, Mr. Carl",male,0.39683337521990447,0,0,350417,0.015330377421392339,B96 B98,False,True
571,1,0.5,"Harris, Mr. George",male,0.7738125157074642,0,0,S.W./PP 752,0.020494635090094415,B96 B98,False,True
572,1,0.0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,0.6607187735611963,2,0,11769,0.10048070654571319,C101,False,True
573,1,0.0,"Flynn, Mr. John Irwin (""Irving"")",male,0.4470972606182458,0,0,PC 17474,0.051504969851415845,E25,False,True
574,1,1.0,"Kelly, Miss. Mary",female,0.3744,0,0,14312,0.015126992566498259,B96 B98,True,False
575,0,1.0,"Rush, Mr. Alfred George John",male,0.19577783362653933,0,0,A/4. 20589,0.015712553569072387,B96 B98,False,True
576,0,1.0,"Patchett, Mr. George",male,0.2334757476752953,0,0,358585,0.028302115124416098,B96 B98,False,True
577,1,0.5,"Garside, Miss. Ethel",female,0.4219653179190751,0,0,243880,0.025374310111545468,B96 B98,False,True
578,1,0.0,"Silvey, Mrs. William Baird (Alice Munger)",female,0.4847951746670017,1,0,13507,0.1091095334796455,E44,False,True
579,0,1.0,"Caram, Mrs. Joseph (Maria Elias)",female,0.3744,1,0,2689,0.028220722145058292,B96 B98,False,False
580,1,1.0,"Jussila, Mr. Eiriik",male,0.39683337521990447,0,0,STON/O 2. 3101286,0.015468569817999833,B96 B98,False,True
581,1,0.5,"Christy, Miss. Julie Rachel",female,0.3088715757728072,1,1,237789,0.05855610025741262,B96 B98,False,True
582,1,0.0,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,0.4847951746670017,1,1,17421,0.21642978772242535,C68,False,False
583,0,0.5,"Downton, Mr. William James",male,0.6732847449107816,0,0,28403,0.050748620223090936,B96 B98,False,True
584,0,0.0,"Ross, Mr. John Hugo",male,0.4470972606182458,0,0,13049,0.07831878409428937,A10,False,False
585,0,1.0,"Paulner, Mr. Uscher",male,0.3744,0,0,3411,0.017005667449756914,B96 B98,False,False
586,1,0.0,"Taussig, Miss. Ruth",female,0.22090977632571,0,2,110413,0.1554664461834305,E68,False,True
587,0,0.5,"Jarvis, Mr. John Denzil",male,0.5853229454636844,0,0,237565,0.02927805012870631,B96 B98,False,True
588,1,0.0,"Frolicher-Stehli, Mr. Maxmillian",male,0.7486805730082936,1,1,13567,0.15458810467956932,B41,False,False
589,0,1.0,"Gilinski, Mr. Eliezer",male,0.2711736617240512,0,0,14973,0.015712553569072387,B96 B98,False,True
590,0,1.0,"Murdlin, Mr. Joseph",male,0.3744,0,0,A./5. 3235,0.015712553569072387,B96 B98,False,True
591,0,1.0,"Rintamaki, Mr. Matti",male,0.4345312892686604,0,0,STON/O 2. 3101273,0.013907073811135496,B96 B98,False,True
592,1,0.0,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,0.648152802211611,1,0,36947,0.1527664244005612,D20,False,False
593,0,1.0,"Elsbury, Mr. William James",male,0.5853229454636844,0,0,A/5 3902,0.014151057562208049,B96 B98,False,True
594,0,1.0,"Bourke, Miss. Mary",female,0.3744,0,2,364848,0.015126992566498259,B96 B98,True,False
595,0,0.5,"Chapman, Mr. John Henry",male,0.4596632319678311,1,0,SC/AH 29037,0.050748620223090936,B96 B98,False,True
596,0,1.0,"Van Impe, Mr. Jean Baptiste",male,0.4470972606182458,1,1,345773,0.04713766070721715,B96 B98,False,True
597,1,0.5,"Leitch, Miss. Jessie Wills",female,0.3744,0,0,248727,0.06441171028315387,B96 B98,False,True
598,0,1.0,"Johnson, Mr. Alfred",male,0.610454888162855,0,0,LINE,0.0,B96 B98,False,True
599,0,1.0,"Boulos, Mr. Hanna",male,0.3744,0,0,2664,0.014102260811993537,B96 B98,False,False
600,1,0.0,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,0.610454888162855,1,0,PC 17485,0.11111839809247648,A20,False,False
601,1,0.5,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,0.2963056044232219,2,1,243847,0.05270049023167135,B96 B98,False,True
602,0,1.0,"Slabenoff, Mr. Petco",male,0.3744,0,0,349214,0.015411575213749286,B96 B98,False,True
603,0,0.0,"Harrington, Mr. Charles H",male,0.3744,0,0,113796,0.08275928836380983,B96 B98,False,True
604,0,1.0,"Torber, Mr. Ernst William",male,0.5476250314149284,0,0,364511,0.015712553569072387,B96 B98,False,True
605,1,0.0,"Homer, Mr. Harry (""Mr E Haven"")",male,0.4345312892686604,0,0,111426,0.051822148727810165,B96 B98,False,False
606,0,1.0,"Lindell, Mr. Edvard Bengtsson",male,0.4470972606182458,1,0,349910,0.030351578633425542,B96 B98,False,True
607,0,1.0,"Karaic, Mr. Milan",male,0.37170143252073384,0,0,349246,0.015411575213749286,B96 B98,False,True
608,1,0.0,"Daniel, Mr. Robert Williams",male,0.33400351847197784,0,0,113804,0.05953203526170282,B96 B98,False,True
609,1,0.5,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,0.2711736617240512,1,2,SC/Paris 2123,0.08115719346076702,B96 B98,False,False
610,1,0.0,"Shutes, Miss. Elizabeth W",female,0.49736114601658704,0,0,PC 17582,0.2995388511917728,C125,False,True
611,0,1.0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,0.4847951746670017,1,5,347082,0.06104473451835265,B96 B98,False,True
612,0,1.0,"Jardin, Mr. Jose Neto",male,0.3744,0,0,SOTON/O.Q. 3101305,0.013760683560491965,B96 B98,False,True
613,1,1.0,"Murphy, Miss. Margaret Jane",female,0.3744,1,0,367230,0.030253985132996517,B96 B98,True,False
614,0,1.0,"Horgan, Mr. John",male,0.3744,0,0,370377,0.015126992566498259,B96 B98,True,False
615,0,1.0,"Brocklebank, Mr. William Alfred",male,0.4345312892686604,0,0,364512,0.015712553569072387,B96 B98,False,True
616,1,0.5,"Herman, Miss. Alice",female,0.2963056044232219,1,2,220845,0.12687155055772734,B96 B98,False,True
617,0,1.0,"Danbom, Mr. Ernst Gilbert",male,0.4219653179190751,1,1,347080,0.028106928123558056,B96 B98,False,True
618,0,1.0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,0.32143754712239253,1,0,A/5. 3336,0.031425107138144774,B96 B98,False,True
619,1,0.5,"Becker, Miss. Marion Louise",female,0.04498617743151546,2,1,230136,0.07612293033463641,F4,False,True
620,0,0.5,"Gavey, Mr. Lawrence",male,0.32143754712239253,0,0,31028,0.020494635090094415,B96 B98,False,True
621,0,1.0,"Yasbeck, Mr. Antoni",male,0.33400351847197784,1,0,2659,0.028212719478023115,B96 B98,False,False
622,1,0.0,"Kimball, Mr. Edwin Nelson Jr",male,0.5224930887157577,1,0,11753,0.10257896680493714,D19,False,True
623,1,1.0,"Nakid, Mr. Sahid",male,0.24604171902488062,1,1,2653,0.030725752114070404,B96 B98,False,False
624,0,1.0,"Hansen, Mr. Henry Damsgaard",male,0.2586076903744659,0,0,350029,0.015330377421392339,B96 B98,False,True
625,0,1.0,"Bowen, Mr. David John ""Dai""",male,0.2586076903744659,0,0,54636,0.031425107138144774,B96 B98,False,True
626,0,0.0,"Sutton, Mr. Frederick",male,0.7612465443578789,0,0,36963,0.06308600017332605,D50,False,True
627,0,0.5,"Kirkland, Rev. Charles Leonard",male,0.7109826589595376,0,0,219533,0.024105594605968193,B96 B98,True,False
628,1,0.0,"Longley, Miss. Gretchen Fiske",female,0.2586076903744659,0,0,13502,0.15216446768991498,D9,False,True
629,0,1.0,"Bostandyeff, Mr. Guentcho",male,0.32143754712239253,0,0,349224,0.015411575213749286,B96 B98,False,True
630,0,1.0,"O'Connell, Mr. Patrick D",male,0.3744,0,0,334912,0.015094396337354966,B96 B98,True,False
631,1,0.0,"Barkworth, Mr. Algernon Henry Wilson",male,1.0,0,0,27042,0.05855610025741262,A23,False,True
632,0,1.0,"Lundahl, Mr. Johan Svensson",male,0.6355868308620256,0,0,347743,0.013768881414528002,B96 B98,False,True
633,1,0.0,"Stahelin-Maeglin, Dr. Max",male,0.39683337521990447,0,0,13214,0.05953203526170282,B50,False,False
634,0,0.0,"Parr, Mr. William Henry Marsh",male,0.3744,0,0,112052,0.0,B96 B98,False,True
635,0,1.0,"Skoog, Miss. Mabel",female,0.10781603417944208,3,2,347088,0.05445717323939373,B96 B98,False,True
636,1,0.5,"Davis, Miss. Mary",female,0.34656948982156316,0,0,237668,0.025374310111545468,B96 B98,False,True
637,0,1.0,"Leinonen, Mr. Antti Gustaf",male,0.39683337521990447,0,0,STON/O 2. 3101292,0.015468569817999833,B96 B98,False,True
638,0,0.5,"Collyer, Mr. Harvey",male,0.38426740387031916,1,1,C.A. 31921,0.05123658772523604,B96 B98,False,True
639,0,1.0,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,0.5099271173661725,0,5,3101295,0.07746484096553544,B96 B98,False,True
640,0,1.0,"Thorneycroft, Mr. Percival",male,0.3744,1,0,376564,0.031425107138144774,B96 B98,False,True
641,0,1.0,"Jensen, Mr. Hans Peder",male,0.24604171902488062,0,0,350050,0.015330377421392339,B96 B98,False,True
642,1,0.0,"Sagesser, Mlle. Emma",female,0.2963056044232219,0,0,PC 17477,0.13526459159462315,B35,False,False
643,0,1.0,"Skoog, Miss. Margit Elizabeth",female,0.01985423473234481,3,2,347088,0.05445717323939373,B96 B98,False,True
644,1,1.0,"Foo, Mr. Choong",male,0.3744,0,0,1601,0.11027245763075773,B96 B98,False,True
645,1,1.0,"Baclini, Miss. Eugenie",female,0.0041467705453631576,2,1,2666,0.03758969818624431,B96 B98,False,False
646,1,0.0,"Harper, Mr. Henry Sleeper",male,0.5978889168132697,1,0,PC 17572,0.1497654242623688,D33,False,False
647,0,1.0,"Cor, Mr. Liudevit",male,0.2334757476752953,0,0,349231,0.015411575213749286,B96 B98,False,True
648,1,0.0,"Simonius-Blumer, Col. Oberst Alfons",male,0.6984166876099522,0,0,13213,0.06929138530460494,A26,False,False
649,0,1.0,"Willey, Mr. Edward",male,0.3744,0,0,S.O./P.P. 751,0.014736618564782174,B96 B98,False,True
650,1,1.0,"Stanley, Miss. Amy Zillah Elsie",female,0.2837396330736366,0,0,CA. 2314,0.014736618564782174,B96 B98,False,True
651,0,1.0,"Mitkoff, Mr. Mito",male,0.3744,0,0,349221,0.015411575213749286,B96 B98,False,True
652,1,0.5,"Doling, Miss. Elsie",female,0.22090977632571,0,1,231919,0.044893010197349675,B96 B98,False,True
653,0,1.0,"Kalvik, Mr. Johannes Halvorsen",male,0.2586076903744659,0,0,8475,0.01646070534336126,B96 B98,False,True
654,1,1.0,"O'Leary, Miss. Hanora ""Norah""",female,0.3744,0,0,330919,0.015281580671177828,B96 B98,True,False
